name,slug,draft_year,draft_pick,season,team_id,lg_id,pos
Solomon Alabi,alabiso01,2010,50,2010-11,TOR,NBA,C
Luke Harangody,haranlu01,2010,52,2010-11,TOT,NBA,PF
Pape Sy,sypa01,2010,53,2010-11,ATL,NBA,SF
Willie Warren,warrewi01,2010,54,2010-11,LAC,NBA,PG
Jeremy Evans,evansje01,2010,55,2010-11,UTA,NBA,SF
Hamady N'Diaye,ndiayha01,2010,56,2010-11,WAS,NBA,C
Ryan Reid,reidry01,2010,57,2011-12,OKC,NBA,PF
Derrick Caracter,caracde01,2010,58,2010-11,LAL,NBA,C
Kyrie Irving,irvinky01,2011,1,2011-12,CLE,NBA,PG
Derrick Williams,willide02,2011,2,2011-12,MIN,NBA,PF
Enes Kanter,kanteen01,2011,3,2011-12,UTA,NBA,C
Tristan Thompson,thomptr01,2011,4,2011-12,CLE,NBA,PF
Jonas Valančiūnas,valanjo01,2011,5,2012-13,TOR,NBA,C
Jan Veselý,veselja01,2011,6,2011-12,WAS,NBA,PF
Bismack Biyombo,biyombi01,2011,7,2011-12,CHA,NBA,C
Brandon Knight,knighbr03,2011,8,2011-12,DET,NBA,PG
Kemba Walker,walkeke02,2011,9,2011-12,CHA,NBA,PG
Jimmer Fredette,fredeji01,2011,10,2011-12,SAC,NBA,PG
Klay Thompson,thompkl01,2011,11,2011-12,GSW,NBA,SG
Alec Burks,burksal01,2011,12,2011-12,UTA,NBA,SG
Markieff Morris,morrima02,2011,13,2011-12,PHO,NBA,PF
Marcus Morris,morrima03,2011,14,2011-12,HOU,NBA,PF
Kawhi Leonard,leonaka01,2011,15,2011-12,SAS,NBA,SF
Nikola Vučević,vucevni01,2011,16,2011-12,PHI,NBA,C
Iman Shumpert,shumpim01,2011,17,2011-12,NYK,NBA,PG
Chris Singleton,singlch01,2011,18,2011-12,WAS,NBA,SF
Tobias Harris,harrito02,2011,19,2011-12,MIL,NBA,SF
Donatas Motiejūnas,motiedo01,2011,20,2012-13,HOU,NBA,PF
Nolan Smith,smithno01,2011,21,2011-12,POR,NBA,PG
Kenneth Faried,farieke01,2011,22,2011-12,DEN,NBA,PF
Nikola Mirotić,mirotni01,2011,23,2014-15,CHI,NBA,PF
Reggie Jackson,jacksre01,2011,24,2011-12,OKC,NBA,PG
MarShon Brooks,brookma01,2011,25,2011-12,NJN,NBA,SG
Jordan Hamilton,hamiljo02,2011,26,2011-12,DEN,NBA,SF
JaJuan Johnson,johnsja02,2011,27,2011-12,BOS,NBA,PF
Norris Cole,coleno01,2011,28,2011-12,MIA,NBA,PG
Cory Joseph,josepco01,2011,29,2011-12,SAS,NBA,PG
Jimmy Butler,butleji01,2011,30,2011-12,CHI,NBA,SG
Bojan Bogdanović,bogdabo02,2011,31,2014-15,BRK,NBA,SF
Justin Harper,harpeju01,2011,32,2011-12,ORL,NBA,PF
Kyle Singler,singlky01,2011,33,2012-13,DET,NBA,SF
Shelvin Mack,macksh01,2011,34,2011-12,WAS,NBA,PG
Tyler Honeycutt,honeyty01,2011,35,2011-12,SAC,NBA,SF
Jordan Williams,willijo03,2011,36,2011-12,NJN,NBA,C
Trey Thompkins,thomptr02,2011,37,2011-12,LAC,NBA,C
Chandler Parsons,parsoch01,2011,38,2011-12,HOU,NBA,SF
Jeremy Tyler,tylerje01,2011,39,2011-12,GSW,NBA,C
Jon Leuer,leuerjo01,2011,40,2011-12,MIL,NBA,PF
Darius Morris,morrida01,2011,41,2011-12,LAL,NBA,PG
Dāvis Bertāns,bertada01,2011,42,2016-17,SAS,NBA,PF
Malcolm Lee,leema01,2011,43,2011-12,MIN,NBA,SG
Charles Jenkins,jenkich01,2011,44,2011-12,GSW,NBA,PG
Josh Harrellson,harrejo01,2011,45,2011-12,NYK,NBA,PF
Andrew Goudelock,goudean01,2011,46,2011-12,LAL,NBA,SG
Travis Leslie,leslitr01,2011,47,2011-12,LAC,NBA,SG
Keith Benson,bensoke02,2011,48,2011-12,GSW,NBA,C
Josh Selby,selbyjo01,2011,49,2011-12,MEM,NBA,PG
Lavoy Allen,allenla01,2011,50,2011-12,PHI,NBA,PF
Vernon Macklin,macklve01,2011,52,2011-12,DET,NBA,C
DeAndre Liggins,liggide01,2011,53,2011-12,ORL,NBA,SF
E'Twaun Moore,mooreet01,2011,55,2011-12,BOS,NBA,PG
Isaiah Thomas,thomais02,2011,60,2011-12,SAC,NBA,PG
Anthony Davis,davisan02,2012,1,2012-13,NOH,NBA,PF
Michael Kidd-Gilchrist,kiddgmi01,2012,2,2012-13,CHA,NBA,SF
Bradley Beal,bealbr01,2012,3,2012-13,WAS,NBA,SG
Dion Waiters,waitedi01,2012,4,2012-13,CLE,NBA,SG
Thomas Robinson,robinth01,2012,5,2012-13,TOT,NBA,PF
Damian Lillard,lillada01,2012,6,2012-13,POR,NBA,PG
Harrison Barnes,barneha02,2012,7,2012-13,GSW,NBA,SF
Terrence Ross,rosste01,2012,8,2012-13,TOR,NBA,SG
Andre Drummond,drumman01,2012,9,2012-13,DET,NBA,C
Austin Rivers,riverau01,2012,10,2012-13,NOH,NBA,SG
Meyers Leonard,leoname01,2012,11,2012-13,POR,NBA,C
Jeremy Lamb,lambje01,2012,12,2012-13,OKC,NBA,SF
Kendall Marshall,marshke01,2012,13,2012-13,PHO,NBA,PG
John Henson,hensojo01,2012,14,2012-13,MIL,NBA,PF
Maurice Harkless,harklma01,2012,15,2012-13,ORL,NBA,SF
Royce White,whitero03,2012,16,2013-14,SAC,NBA,PF
Tyler Zeller,zellety01,2012,17,2012-13,CLE,NBA,C
Terrence Jones,joneste01,2012,18,2012-13,HOU,NBA,PF
Andrew Nicholson,nichoan01,2012,19,2012-13,ORL,NBA,PF
Evan Fournier,fournev01,2012,20,2012-13,DEN,NBA,SG
Jared Sullinger,sullija01,2012,21,2012-13,BOS,NBA,PF
Fab Melo,melofa01,2012,22,2012-13,BOS,NBA,C
John Jenkins,jenkijo01,2012,23,2012-13,ATL,NBA,SG
Jared Cunningham,cunnija01,2012,24,2012-13,DAL,NBA,SG
Tony Wroten,wroteto01,2012,25,2012-13,MEM,NBA,SG
Miles Plumlee,plumlmi01,2012,26,2012-13,IND,NBA,C
Arnett Moultrie,moultar01,2012,27,2012-13,PHI,NBA,PF
Perry Jones,jonespe01,2012,28,2012-13,OKC,NBA,SF
Marquis Teague,teaguma01,2012,29,2012-13,CHI,NBA,PG
Festus Ezeli,ezelife01,2012,30,2012-13,GSW,NBA,C
Jeffery Taylor,tayloje03,2012,31,2012-13,CHA,NBA,SF
Tomáš Satoranský,satorto01,2012,32,2016-17,WAS,NBA,SG
Bernard James,jamesbe01,2012,33,2012-13,DAL,NBA,C
Jae Crowder,crowdja01,2012,34,2012-13,DAL,NBA,SF
Draymond Green,greendr01,2012,35,2012-13,GSW,NBA,SF
Orlando Johnson,johnsor01,2012,36,2012-13,IND,NBA,SG
Quincy Acy,acyqu01,2012,37,2012-13,TOR,NBA,PF
Quincy Miller,millequ01,2012,38,2012-13,DEN,NBA,PF
Khris Middleton,middlkh01,2012,39,2012-13,DET,NBA,SG
Will Barton,bartowi01,2012,40,2012-13,POR,NBA,SG
Tyshawn Taylor,tayloty01,2012,41,2012-13,BRK,NBA,PG
Doron Lamb,lambdo01,2012,42,2012-13,TOT,NBA,SG
Mike Scott,scottmi01,2012,43,2012-13,ATL,NBA,PF
Kim English,engliki01,2012,44,2012-13,DET,NBA,SG
Justin Hamilton,hamilju01,2012,45,2013-14,TOT,NBA,C
Darius Miller,milleda01,2012,46,2012-13,NOH,NBA,SF
Kevin Murphy,murphke01,2012,47,2012-13,UTA,NBA,SG
Kostas Papanikolaou,papanko01,2012,48,2014-15,HOU,NBA,SF
Kyle O'Quinn,oquinky01,2012,49,2012-13,ORL,NBA,C
Kris Joseph,josepkr01,2012,51,2012-13,TOT,NBA,SF
Ognjen Kuzmić,kuzmiog01,2012,52,2013-14,GSW,NBA,C
Furkan Aldemir,aldemfu01,2012,53,2014-15,PHI,NBA,PF
Tornike Shengelia,shengto01,2012,54,2012-13,BRK,NBA,SF
Darius Johnson-Odom,johnsda03,2012,55,2012-13,LAL,NBA,SG
Robbie Hummel,hummero01,2012,58,2013-14,MIN,NBA,SF
Robert Sacre,sacrero01,2012,60,2012-13,LAL,NBA,C
Anthony Bennett,bennean01,2013,1,2013-14,CLE,NBA,PF
Victor Oladipo,oladivi01,2013,2,2013-14,ORL,NBA,PG
Otto Porter,porteot01,2013,3,2013-14,WAS,NBA,SF
Cody Zeller,zelleco01,2013,4,2013-14,CHA,NBA,C
Alex Len,lenal01,2013,5,2013-14,PHO,NBA,C
Nerlens Noel,noelne01,2013,6,2014-15,PHI,NBA,C
Ben McLemore,mclembe01,2013,7,2013-14,SAC,NBA,SG
Kentavious Caldwell-Pope,caldwke01,2013,8,2013-14,DET,NBA,SG
Trey Burke,burketr01,2013,9,2013-14,UTA,NBA,PG
CJ McCollum,mccolcj01,2013,10,2013-14,POR,NBA,SG
Michael Carter-Williams,cartemi01,2013,11,2013-14,PHI,NBA,PG
Steven Adams,adamsst01,2013,12,2013-14,OKC,NBA,C
Kelly Olynyk,olynyke01,2013,13,2013-14,BOS,NBA,C
Shabazz Muhammad,muhamsh01,2013,14,2013-14,MIN,NBA,SG
Giannis Antetokounmpo,antetgi01,2013,15,2013-14,MIL,NBA,SF
Lucas Nogueira,noguelu01,2013,16,2014-15,TOR,NBA,C
Dennis Schröder,schrode01,2013,17,2013-14,ATL,NBA,PG
Shane Larkin,larkish01,2013,18,2013-14,DAL,NBA,PG
Sergey Karasev,karasse01,2013,19,2013-14,CLE,NBA,SF
Tony Snell,snellto01,2013,20,2013-14,CHI,NBA,SG
Gorgui Dieng,dienggo01,2013,21,2013-14,MIN,NBA,C
Mason Plumlee,plumlma01,2013,22,2013-14,BRK,NBA,C
Solomon Hill,hillso01,2013,23,2013-14,IND,NBA,SF
Tim Hardaway,hardati02,2013,24,2013-14,NYK,NBA,SG
Reggie Bullock,bullore01,2013,25,2013-14,LAC,NBA,SF
Andre Roberson,roberan03,2013,26,2013-14,OKC,NBA,SG
Rudy Gobert,goberru01,2013,27,2013-14,UTA,NBA,C
Archie Goodwin,goodwar01,2013,29,2013-14,PHO,NBA,SG
Nemanja Nedović,nedovne01,2013,30,2013-14,GSW,NBA,SG
Allen Crabbe,crabbal01,2013,31,2013-14,POR,NBA,SG
Álex Abrines,abrinal01,2013,32,2016-17,OKC,NBA,SG
Carrick Felix,felixca01,2013,33,2013-14,CLE,NBA,SG
Isaiah Canaan,canaais01,2013,34,2013-14,HOU,NBA,PG
Glen Rice,ricegl02,2013,35,2013-14,WAS,NBA,SG
Ray McCallum,mccalra01,2013,36,2013-14,SAC,NBA,PG
Tony Mitchell,mitchto02,2013,37,2013-14,DET,NBA,PF
Nate Wolters,woltena01,2013,38,2013-14,MIL,NBA,PG
Jeff Withey,witheje01,2013,39,2013-14,NOP,NBA,C
Grant Jerrett,jerregr01,2013,40,2014-15,TOT,NBA,PF
Jamaal Franklin,frankja01,2013,41,2013-14,MEM,NBA,SG
Pierre Jackson,jackspi01,2013,42,2016-17,DAL,NBA,PG
Ricky Ledo,ledori01,2013,43,2013-14,DAL,NBA,SG
Mike Muscala,muscami01,2013,44,2013-14,ATL,NBA,PF
Erick Green,greener01,2013,46,2014-15,DEN,NBA,PG
Raul Neto,netora01,2013,47,2015-16,UTA,NBA,PG
Ryan Kelly,kellyry01,2013,48,2013-14,LAL,NBA,PF
Erik Murphy,murpher01,2013,49,2013-14,CHI,NBA,C
James Ennis,ennisja01,2013,50,2014-15,MIA,NBA,SF
Lorenzo Brown,brownlo01,2013,52,2013-14,PHI,NBA,PG
Joffrey Lauvergne,lauvejo01,2013,55,2014-15,DEN,NBA,C
Peyton Siva,sivape01,2013,56,2013-14,DET,NBA,SG
Andrew Wiggins,wiggian01,2014,1,2014-15,MIN,NBA,SF
Jabari Parker,parkeja01,2014,2,2014-15,MIL,NBA,PF
Joel Embiid,embiijo01,2014,3,2016-17,PHI,NBA,C
Aaron Gordon,gordoaa01,2014,4,2014-15,ORL,NBA,PF
Dante Exum,exumda01,2014,5,2014-15,UTA,NBA,PG
Marcus Smart,smartma01,2014,6,2014-15,BOS,NBA,PG
Julius Randle,randlju01,2014,7,2014-15,LAL,NBA,PF
Nik Stauskas,stausni01,2014,8,2014-15,SAC,NBA,SG
Noah Vonleh,vonleno01,2014,9,2014-15,CHO,NBA,PF
Elfrid Payton,paytoel01,2014,10,2014-15,ORL,NBA,PG
Doug McDermott,mcderdo01,2014,11,2014-15,CHI,NBA,SF
Dario Šarić,saricda01,2014,12,2016-17,PHI,NBA,PF
Zach LaVine,lavinza01,2014,13,2014-15,MIN,NBA,PG
T.J. Warren,warretj01,2014,14,2014-15,PHO,NBA,SF
Adreian Payne,paynead01,2014,15,2014-15,TOT,NBA,PF
Jusuf Nurkić,nurkiju01,2014,16,2014-15,DEN,NBA,C
James Young,youngja01,2014,17,2014-15,BOS,NBA,SG
Tyler Ennis,ennisty01,2014,18,2014-15,TOT,NBA,PG
Gary Harris,harriga01,2014,19,2014-15,DEN,NBA,SG
Bruno Caboclo,cabocbr01,2014,20,2014-15,TOR,NBA,SF
Mitch McGary,mcgarmi01,2014,21,2014-15,OKC,NBA,PF
Jordan Adams,adamsjo01,2014,22,2014-15,MEM,NBA,SG
Rodney Hood,hoodro01,2014,23,2014-15,UTA,NBA,SG
Shabazz Napier,napiesh01,2014,24,2014-15,MIA,NBA,PG
Clint Capela,capelca01,2014,25,2014-15,HOU,NBA,C
P.J. Hairston,hairspj02,2014,26,2014-15,CHO,NBA,SG
Bogdan Bogdanović,bogdabo01,2014,27,2017-18,SAC,NBA,SG
C.J. Wilcox,wilcocj01,2014,28,2014-15,LAC,NBA,SG
Josh Huestis,huestjo01,2014,29,2015-16,OKC,NBA,PF
Kyle Anderson,anderky01,2014,30,2014-15,SAS,NBA,SF
Damien Inglis,inglida01,2014,31,2015-16,MIL,NBA,SF
K.J. McDaniels,mcdankj01,2014,32,2014-15,TOT,NBA,SG
Joe Harris,harrijo01,2014,33,2014-15,CLE,NBA,SG
Cleanthony Early,earlycl01,2014,34,2014-15,NYK,NBA,SF
Jarnell Stokes,stokeja01,2014,35,2014-15,MEM,NBA,PF
Johnny O'Bryant,obryajo01,2014,36,2014-15,MIL,NBA,PF
Spencer Dinwiddie,dinwisp01,2014,38,2014-15,DET,NBA,PG
Jerami Grant,grantje01,2014,39,2014-15,PHI,NBA,SF
Glenn Robinson,robingl02,2014,40,2014-15,TOT,NBA,SG-SF
Nikola Jokić,jokicni01,2014,41,2015-16,DEN,NBA,C
Nick Johnson,johnsni01,2014,42,2014-15,HOU,NBA,SG
Edy Tavares,tavarwa01,2014,43,2015-16,ATL,NBA,C
Markel Brown,brownma02,2014,44,2014-15,BRK,NBA,SG
Dwight Powell,poweldw01,2014,45,2014-15,TOT,NBA,PF
Jordan Clarkson,clarkjo01,2014,46,2014-15,LAL,NBA,PG
Russ Smith,smithru01,2014,47,2014-15,TOT,NBA,PG
Lamar Patterson,pattela01,2014,48,2015-16,ATL,NBA,SG
Cameron Bairstow,bairsca01,2014,49,2014-15,CHI,NBA,PF
Thanasis Antetokounmpo,antetth01,2014,51,2015-16,NYK,NBA,SF
Semaj Christon,chrisse01,2014,55,2016-17,OKC,NBA,PG
Devyn Marble,marblde01,2014,56,2014-15,ORL,NBA,SG
Jordan McRae,mcraejo01,2014,58,2015-16,TOT,NBA,PG
Cory Jefferson,jeffeco01,2014,60,2014-15,BRK,NBA,PF
Karl-Anthony Towns,townska01,2015,1,2015-16,MIN,NBA,C
D'Angelo Russell,russeda01,2015,2,2015-16,LAL,NBA,PG
Jahlil Okafor,okafoja01,2015,3,2015-16,PHI,NBA,C
Kristaps Porziņģis,porzikr01,2015,4,2015-16,NYK,NBA,PF
Mario Hezonja,hezonma01,2015,5,2015-16,ORL,NBA,SF
Willie Cauley-Stein,caulewi01,2015,6,2015-16,SAC,NBA,C
Emmanuel Mudiay,mudiaem01,2015,7,2015-16,DEN,NBA,PG
Stanley Johnson,johnsst04,2015,8,2015-16,DET,NBA,SF
Frank Kaminsky,kaminfr01,2015,9,2015-16,CHO,NBA,C
Justise Winslow,winslju01,2015,10,2015-16,MIA,NBA,SF
Myles Turner,turnemy01,2015,11,2015-16,IND,NBA,C
Trey Lyles,lylestr01,2015,12,2015-16,UTA,NBA,PF
Devin Booker,bookede01,2015,13,2015-16,PHO,NBA,SG
Cameron Payne,payneca01,2015,14,2015-16,OKC,NBA,PG
Kelly Oubre,oubreke01,2015,15,2015-16,WAS,NBA,SF
Terry Rozier,roziete01,2015,16,2015-16,BOS,NBA,PG
Rashad Vaughn,vaughra01,2015,17,2015-16,MIL,NBA,SG
Sam Dekker,dekkesa01,2015,18,2015-16,HOU,NBA,PF
Jerian Grant,grantje02,2015,19,2015-16,NYK,NBA,PG
Delon Wright,wrighde01,2015,20,2015-16,TOR,NBA,PG
Justin Anderson,anderju01,2015,21,2015-16,DAL,NBA,SF
Bobby Portis,portibo01,2015,22,2015-16,CHI,NBA,PF
Rondae Hollis-Jefferson,holliro01,2015,23,2015-16,BRK,NBA,SF
Tyus Jones,jonesty01,2015,24,2015-16,MIN,NBA,PG
Jarell Martin,martija01,2015,25,2015-16,MEM,NBA,PF
Larry Nance,nancela02,2015,27,2015-16,LAL,NBA,PF
R.J. Hunter,hunterj01,2015,28,2015-16,BOS,NBA,SG
Chris McCullough,mcculch01,2015,29,2015-16,BRK,NBA,PF
Kevon Looney,looneke01,2015,30,2015-16,GSW,NBA,PF
Cedi Osman,osmande01,2015,31,2017-18,CLE,NBA,SF
Montrezl Harrell,harremo01,2015,32,2015-16,HOU,NBA,PF
Jordan Mickey,mickejo01,2015,33,2015-16,BOS,NBA,PF
Anthony Brown,brownan02,2015,34,2015-16,LAL,NBA,SF
Willy Hernangómez,hernawi01,2015,35,2016-17,NYK,NBA,C
Rakeem Christmas,chrisra01,2015,36,2015-16,IND,NBA,PF
Richaun Holmes,holmeri01,2015,37,2015-16,PHI,NBA,PF
Darrun Hilliard,hillida01,2015,38,2015-16,DET,NBA,SG
Josh Richardson,richajo01,2015,40,2015-16,MIA,NBA,SG
Pat Connaughton,connapa01,2015,41,2015-16,POR,NBA,SG
Joe Young,youngjo01,2015,43,2015-16,IND,NBA,PG
Andrew Harrison,harrian01,2015,44,2016-17,MEM,NBA,PG
Norman Powell,powelno01,2015,46,2015-16,TOR,NBA,SG
Dakari Johnson,johnsda04,2015,48,2017-18,OKC,NBA,C
Branden Dawson,dawsobr01,2015,56,2015-16,LAC,NBA,PF
Ben Simmons,simmobe01,2016,1,2017-18,PHI,NBA,PG
Brandon Ingram,ingrabr01,2016,2,2016-17,LAL,NBA,SF
Jaylen Brown,brownja02,2016,3,2016-17,BOS,NBA,SF
Dragan Bender,bendedr01,2016,4,2016-17,PHO,NBA,PF
Kris Dunn,dunnkr01,2016,5,2016-17,MIN,NBA,PG
Buddy Hield,hieldbu01,2016,6,2016-17,TOT,NBA,SG
Jamal Murray,murraja01,2016,7,2016-17,DEN,NBA,SG
Marquese Chriss,chrisma01,2016,8,2016-17,PHO,NBA,PF
Jakob Pöltl,poeltja01,2016,9,2016-17,TOR,NBA,C
Thon Maker,makerth01,2016,10,2016-17,MIL,NBA,C
Domantas Sabonis,sabondo01,2016,11,2016-17,OKC,NBA,PF
Taurean Waller-Prince,princta02,2016,12,2016-17,ATL,NBA,SF
Georgios Papagiannis,papagge01,2016,13,2016-17,SAC,NBA,C
Denzel Valentine,valende01,2016,14,2016-17,CHI,NBA,SG
Juan Hernangómez,hernaju01,2016,15,2016-17,DEN,NBA,PF
Guerschon Yabusele,yabusgu01,2016,16,2017-18,BOS,NBA,PF
Wade Baldwin,baldwwa01,2016,17,2016-17,MEM,NBA,PG
Henry Ellenson,ellenhe01,2016,18,2016-17,DET,NBA,PF
Malik Beasley,beaslma01,2016,19,2016-17,DEN,NBA,SG
Caris LeVert,leverca01,2016,20,2016-17,BRK,NBA,SF
DeAndre' Bembry,bembrde01,2016,21,2016-17,ATL,NBA,SF
Malachi Richardson,richama01,2016,22,2016-17,SAC,NBA,SG
Ante Žižić,zizican01,2016,23,2017-18,CLE,NBA,C
Timothé Luwawu-Cabarrot,luwawti01,2016,24,2016-17,PHI,NBA,SF
Brice Johnson,johnsbr02,2016,25,2016-17,LAC,NBA,PF
Furkan Korkmaz,korkmfu01,2016,26,2017-18,PHI,NBA,SG
Pascal Siakam,siakapa01,2016,27,2016-17,TOR,NBA,PF
Skal Labissière,labissk01,2016,28,2016-17,SAC,NBA,PF
Dejounte Murray,murrade01,2016,29,2016-17,SAS,NBA,PG
Damian Jones,jonesda03,2016,30,2016-17,GSW,NBA,C
Deyonta Davis,davisde01,2016,31,2016-17,MEM,NBA,C
Ivica Zubac,zubaciv01,2016,32,2016-17,LAL,NBA,C
Cheick Diallo,diallch01,2016,33,2016-17,NOP,NBA,PF
Tyler Ulis,ulisty01,2016,34,2016-17,PHO,NBA,PG
Malcolm Brogdon,brogdma01,2016,36,2016-17,MIL,NBA,SG
Chinanu Onuaku,onuakch01,2016,37,2016-17,HOU,NBA,C
Patrick McCaw,mccawpa01,2016,38,2016-17,GSW,NBA,SG
Diamond Stone,stonedi01,2016,40,2016-17,LAC,NBA,C
Stephen Zimmerman,zimmest01,2016,41,2016-17,ORL,NBA,C
Isaiah Whitehead,whiteis01,2016,42,2016-17,BRK,NBA,PG
Zhou Qi,qizh01,2016,43,2017-18,HOU,NBA,C
Demetrius Jackson,jacksde01,2016,45,2016-17,BOS,NBA,PG
A.J. Hammons,hammoaj01,2016,46,2016-17,DAL,NBA,C
Jake Layman,laymaja01,2016,47,2016-17,POR,NBA,SF
Paul Zipser,zipsepa01,2016,48,2016-17,CHI,NBA,SF
Michael Gbinije,gbinimi01,2016,49,2016-17,DET,NBA,SG
Georges Niang,niangge01,2016,50,2016-17,IND,NBA,PF
Ben Bentil,bentibe01,2016,51,2016-17,DAL,NBA,PF
Joel Bolomboy,bolomjo01,2016,52,2016-17,UTA,NBA,PF
Kay Felder,feldeka01,2016,54,2016-17,CLE,NBA,PG
Marcus Paige,paigema01,2016,55,2017-18,CHO,NBA,PG
Daniel Hamilton,hamilda02,2016,56,2017-18,OKC,NBA,SG
Abdel Nader,naderab01,2016,58,2017-18,BOS,NBA,SF
Tyrone Wallace,wallaty01,2016,60,2017-18,LAC,NBA,PG
Markelle Fultz,fultzma01,2017,1,2017-18,PHI,NBA,SG
Lonzo Ball,balllo01,2017,2,2017-18,LAL,NBA,PG
Jayson Tatum,tatumja01,2017,3,2017-18,BOS,NBA,SF
Josh Jackson,jacksjo02,2017,4,2017-18,PHO,NBA,SF
De'Aaron Fox,foxde01,2017,5,2017-18,SAC,NBA,PG
Jonathan Isaac,isaacjo01,2017,6,2017-18,ORL,NBA,PF
Lauri Markkanen,markkla01,2017,7,2017-18,CHI,NBA,PF
Frank Ntilikina,ntilila01,2017,8,2017-18,NYK,NBA,PG
Dennis Smith,smithde03,2017,9,2017-18,DAL,NBA,PG
Zach Collins,colliza01,2017,10,2017-18,POR,NBA,C
Malik Monk,monkma01,2017,11,2017-18,CHO,NBA,SG
Luke Kennard,kennalu01,2017,12,2017-18,DET,NBA,SG
Donovan Mitchell,mitchdo01,2017,13,2017-18,UTA,NBA,SG
Bam Adebayo,adebaba01,2017,14,2017-18,MIA,NBA,C
Justin Jackson,jacksju01,2017,15,2017-18,SAC,NBA,SF
Justin Patton,pattoju01,2017,16,2017-18,MIN,NBA,C
D.J. Wilson,wilsodj01,2017,17,2017-18,MIL,NBA,PF
T.J. Leaf,leaftj01,2017,18,2017-18,IND,NBA,PF
John Collins,collijo01,2017,19,2017-18,ATL,NBA,PF
Harry Giles,gilesha01,2017,20,2018-19,SAC,NBA,PF
Terrance Ferguson,fergute01,2017,21,2017-18,OKC,NBA,SG
Jarrett Allen,allenja01,2017,22,2017-18,BRK,NBA,C
OG Anunoby,anunoog01,2017,23,2017-18,TOR,NBA,SF
Tyler Lydon,lydonty01,2017,24,2017-18,DEN,NBA,PF
Caleb Swanigan,swanica01,2017,26,2017-18,POR,NBA,PF
Kyle Kuzma,kuzmaky01,2017,27,2017-18,LAL,NBA,PF
Tony Bradley,bradlto01,2017,28,2017-18,UTA,NBA,C
Derrick White,whitede01,2017,29,2017-18,SAS,NBA,PG
Josh Hart,hartjo01,2017,30,2017-18,LAL,NBA,SG
Frank Jackson,jacksfr01,2017,31,2018-19,NOP,NBA,PG
Davon Reed,reedda01,2017,32,2017-18,PHO,NBA,SG
Wesley Iwundu,iwundwe01,2017,33,2017-18,ORL,NBA,SF
Frank Mason,masonfr01,2017,34,2017-18,SAC,NBA,PG
Ivan Rabb,rabbiv01,2017,35,2017-18,MEM,NBA,PF
Jonah Bolden,boldejo01,2017,36,2018-19,PHI,NBA,PF
Semi Ojeleye,ojelese01,2017,37,2017-18,BOS,NBA,PF
Jordan Bell,belljo01,2017,38,2017-18,GSW,NBA,C
Jawun Evans,evansja01,2017,39,2017-18,LAC,NBA,PG
Dwayne Bacon,bacondw01,2017,40,2017-18,CHO,NBA,SG
Tyler Dorsey,dorsety01,2017,41,2017-18,ATL,NBA,SG
Thomas Bryant,bryanth01,2017,42,2017-18,LAL,NBA,C
Isaiah Hartenstein,harteis01,2017,43,2018-19,HOU,NBA,PF
Damyean Dotson,dotsoda01,2017,44,2017-18,NYK,NBA,SG
Dillon Brooks,brookdi01,2017,45,2017-18,MEM,NBA,SF
Sterling Brown,brownst02,2017,46,2017-18,MIL,NBA,SG
Ike Anigbogu,anigbik01,2017,47,2017-18,IND,NBA,C
Sindarius Thornwell,thornsi01,2017,48,2017-18,LAC,NBA,SG
Monte Morris,morrimo01,2017,51,2017-18,DEN,NBA,PG
Edmond Sumner,sumneed01,2017,52,2017-18,IND,NBA,PG
Kadeem Allen,allenka01,2017,53,2017-18,BOS,NBA,PG
Alec Peters,peteral01,2017,54,2017-18,PHO,NBA,PF
Jabari Bird,birdja01,2017,56,2017-18,BOS,NBA,SG
Jaron Blossomgame,blossja01,2017,59,2018-19,CLE,NBA,SF
Deandre Ayton,aytonde01,2018,1,2018-19,PHO,NBA,C
Marvin Bagley,baglema01,2018,2,2018-19,SAC,NBA,PF
Luka Dončić,doncilu01,2018,3,2018-19,DAL,NBA,SG
Jaren Jackson,jacksja02,2018,4,2018-19,MEM,NBA,PF
Trae Young,youngtr01,2018,5,2018-19,ATL,NBA,PG
Mohamed Bamba,bambamo01,2018,6,2018-19,ORL,NBA,C
Wendell Carter,cartewe01,2018,7,2018-19,CHI,NBA,C
Collin Sexton,sextoco01,2018,8,2018-19,CLE,NBA,PG
Kevin Knox,knoxke01,2018,9,2018-19,NYK,NBA,PF
Mikal Bridges,bridgmi01,2018,10,2018-19,PHO,NBA,SF
Shai Gilgeous-Alexander,gilgesh01,2018,11,2018-19,LAC,NBA,PG
Miles Bridges,bridgmi02,2018,12,2018-19,CHO,NBA,SF
Jerome Robinson,robinje01,2018,13,2018-19,LAC,NBA,SG
Troy Brown,browntr01,2018,15,2018-19,WAS,NBA,SF
Zhaire Smith,smithzh01,2018,16,2018-19,PHI,NBA,SG
Donte DiVincenzo,divindo01,2018,17,2018-19,MIL,NBA,SG
Lonnie Walker,walkelo01,2018,18,2018-19,SAS,NBA,SG
Kevin Huerter,huertke01,2018,19,2018-19,ATL,NBA,SG
Josh Okogie,okogijo01,2018,20,2018-19,MIN,NBA,SG
Grayson Allen,allengr01,2018,21,2018-19,UTA,NBA,SG
Chandler Hutchison,hutchch01,2018,22,2018-19,CHI,NBA,SF
Aaron Holiday,holidaa01,2018,23,2018-19,IND,NBA,PG
Anfernee Simons,simonan01,2018,24,2018-19,POR,NBA,SG
