1987,58,Darryl Johnson,johnsda02,darryl-johnson-1
1987,63,Kevin Gamble,gamblke01,kevin-gamble-1
1987,65,Eric White,whiteer01,eric-white-1
1987,68,Billy Donovan,donovbi01,billy-donovan-1
1987,74,Joe Arlauckas,arlaujo01,joe-arlauckas-1
1987,75,Chris Dudley,dudlech02,chris-dudley-1
1987,79,Jack Haley,haleyja01,jack-haley-1
1987,88,Dave Popson,popsoda01,dave-popson-1
1987,100,Ron Grandison,grandro01,ron-grandison-1
1987,107,Bart Kofoed,kofoeba01,
1987,116,Martin Nessley,nesslma01,martin-nessley-1
1987,127,Šarūnas Marčiulionis,marcisa01,
1988,1,Danny Manning,mannida01,danny-manning-1
1988,2,Rik Smits,smitsri01,rik-smits-1
1988,3,Charles Smith,smithch01,charles-smith-1
1988,4,Chris Morris,morrich01,chris-morris-1
1988,5,Mitch Richmond,richmmi01,mitch-richmond-1
1988,6,Hersey Hawkins,hawkihe01,hersey-hawkins-1
1988,7,Tim Perry,perryti01,tim-perry-1
1988,8,Rex Chapman,chapmre01,rex-chapman-1
1988,9,Rony Seikaly,seikaro01,rony-seikaly-1
1988,10,Willie Anderson,anderwi01,willie-anderson-1
1988,11,Will Perdue,perduwi01,will-perdue-1
1988,12,Harvey Grant,grantha01,harvey-grant-1
1988,13,Jeff Grayer,grayeje01,jeff-grayer-1
1988,14,Dan Majerle,majerda01,dan-majerle-1
1988,15,Gary Grant,grantga01,gary-grant-1
1988,16,Derrick Chievous,chievde01,derrick-chievous-1
1988,17,Eric Leckner,leckner01,eric-leckner-1
1988,18,Ricky Berry,berryri01,ricky-berry-1
1988,19,Rod Strickland,stricro02,rod-strickland-1
1988,20,Kevin Edwards,edwarke01,kevin-edwards-1
1988,21,Mark Bryant,bryanma01,mark-bryant-1
1988,22,Randolph Keys,keysra01,randolph-keys-1
1988,23,Jerome Lane,laneje01,jerome-lane-1
